particle_3:1_alt2.5_hgt14.4/particle_3:1_alt2.5_hgt14.4.out:DISRUPTION	2.4809	0.98031	26.1532	50.7834	222.064	208.6105	0.0488	4.9129	5	1675	49	8	1983	14
particle_3:1_alt2.5_hgt14.4/particle_3:1_alt2.5_hgt14.4.out:DISRUPTION	2.3086	0.97525	9.495	340.8551	195.8174	15.432	0.0571	4.56	6	23	13	8	35	nan
particle_3:1_alt2.5_hgt14.4/particle_3:1_alt2.5_hgt14.4.out:DISRUPTION	2.3602	0.97545	12.8843	41.8358	140.4588	194.9834	0.0579	4.6625	7	355	37	9	415	25
particle_3:1_alt2.5_hgt14.4/particle_3:1_alt2.5_hgt14.4.out:DISRUPTION	2.4667	0.97723	15.4925	59.8072	273.8044	127.9137	0.0562	4.8772	7	1214	25	8	1358	24
particle_3:1_alt2.5_hgt14.4/particle_3:1_alt2.5_hgt14.4.out:DISRUPTION	2.5019	0.97685	69.019	218.1753	201.0243	214.9483	0.0579	4.9458	7	nan	25	nan	nan	6
particle_3:1_alt2.5_hgt14.4/particle_3:1_alt2.5_hgt14.4.out:DISRUPTION	2.4329	0.98347	7.7116	293.1093	331.1636	95.2266	0.0402	4.8257	5	39	nan	8	50	nan
particle_3:1_alt2.5_hgt14.4/particle_3:1_alt2.5_hgt14.4.out:DISRUPTION	2.5495	0.97755	19.0177	137.1127	209.9366	234.5932	0.0572	5.0418	7	589	38	8	633	28
particle_3:1_alt2.5_hgt14.4/particle_3:1_alt2.5_hgt14.4.out:DISRUPTION	2.491	0.97909	17.8386	264.549	191.2273	75.9282	0.0521	4.9299	6	32	12	8	36	16
particle_3:1_alt2.5_hgt14.4/particle_3:1_alt2.5_hgt14.4.out:DISRUPTION	2.4457	0.97747	11.4118	179.4572	147.6569	50.3799	0.0551	4.8364	6	398	20	8	431	24
particle_3:1_alt2.5_hgt14.4/particle_3:1_alt2.5_hgt14.4.out:DISRUPTION	2.5516	0.98508	16.9294	73.2223	158.1399	198.2132	0.0381	5.0651	5	72	25	6	72	25
particle_3:1_alt2.5_hgt14.4/particle_3:1_alt2.5_hgt14.4.out:DISRUPTION	2.6021	0.97984	12.1664	185.235	326.8475	279.599	0.0524	5.1518	6	224	24	10	331	25
particle_3:1_alt2.5_hgt14.4/particle_3:1_alt2.5_hgt14.4.out:DISRUPTION	2.5405	0.98258	5.7238	195.115	322.8644	96.4226	0.0442	5.0368	5	58	25	7	70	25
particle_3:1_alt2.5_hgt14.4/particle_3:1_alt2.5_hgt14.4.out:DISRUPTION	2.5972	0.98229	8.0772	9.9535	327.0193	156.1519	0.046	5.1484	5	28	24	7	16	12
particle_3:1_alt2.5_hgt14.4/particle_3:1_alt2.5_hgt14.4.out:DISRUPTION	3.0049	0.98798	39.4003	174.0252	172.7023	177.2595	0.0361	5.9737	5	88	nan	7	100	nan
particle_3:1_alt2.5_hgt14.4/particle_3:1_alt2.5_hgt14.4.out:DISRUPTION	2.4538	0.9789	4.1781	15.6079	55.979	244.0247	0.0518	4.8559	5	55	26	8	138	24
particle_3:1_alt2.5_hgt14.4/particle_3:1_alt2.5_hgt14.4.out:DISRUPTION	2.5209	0.9782	18.1382	112.3853	32.8843	322.3313	0.055	4.9869	7	627	48	8	604	37
particle_3:1_alt2.5_hgt14.4/particle_3:1_alt2.5_hgt14.4.out:DISRUPTION	2.4776	0.98308	18.5932	272.4431	246.1692	330.357	0.0419	4.9133	5	1707	64	7	1932	47
particle_3:1_alt2.5_hgt14.4/particle_3:1_alt2.5_hgt14.4.out:DISRUPTION	2.5351	0.97931	39.9288	73.3332	349.8506	322.5881	0.0525	5.0178	6	103	nan	9	138	nan
particle_3:1_alt2.5_hgt14.4/particle_3:1_alt2.5_hgt14.4.out:DISRUPTION	2.497	0.97982	18.48	40.0367	259.8564	47.337	0.0504	4.9436	6	1639	34	7	2020	121
particle_3:1_alt2.5_hgt14.4/particle_3:1_alt2.5_hgt14.4.out:DISRUPTION	0.9615	0.9414	39.1882	125.7575	241.4995	30.8047	0.0563	1.8667	4	4385	nan	6	4549	nan
particle_3:1_alt2.5_hgt14.4/particle_3:1_alt2.5_hgt14.4.out:DISRUPTION	2.2748	0.97514	8.4995	91.9631	164.7289	352.5609	0.0566	4.493	6	37	nan	8	37	nan
particle_3:1_alt2.5_hgt14.4/particle_3:1_alt2.5_hgt14.4.out:DISRUPTION	2.4404	0.97689	18.317	37.7108	159.8815	58.134	0.0564	4.8245	7	83	nan	9	59	nan
particle_3:1_alt2.5_hgt14.4/particle_3:1_alt2.5_hgt14.4.out:DISRUPTION	2.5532	0.97924	17.1481	225.3208	27.8323	335.2254	0.053	5.0534	6	97	nan	9	168	40
particle_3:1_alt2.5_hgt14.4/particle_3:1_alt2.5_hgt14.4.out:DISRUPTION	2.4812	0.97966	27.9179	141.2455	212.598	290.4939	0.0505	4.9119	6	1109	49	8	1379	42
particle_3:1_alt2.5_hgt14.4/particle_3:1_alt2.5_hgt14.4.out:DISRUPTION	2.4378	0.97638	8.2455	151.1192	149.6668	72.1164	0.0576	4.818	7	157	nan	8	63	nan
particle_3:1_alt2.5_hgt14.4/particle_3:1_alt2.5_hgt14.4.out:DISRUPTION	2.4266	0.97723	20.4154	169.4375	171.3924	212.7777	0.0553	4.798	6	73	nan	8	88	nan
particle_3:1_alt2.5_hgt14.4/particle_3:1_alt2.5_hgt14.4.out:DISRUPTION	2.4499	0.983	20.1839	248.53	213.2727	4.1716	0.0416	4.8582	5	875	51	7	982	49
particle_3:1_alt2.5_hgt14.4/particle_3:1_alt2.5_hgt14.4.out:DISRUPTION	2.4924	0.97737	11.0466	330.5162	74.1067	358.4635	0.0564	4.9284	7	802	47	9	1017	14
particle_3:1_alt2.5_hgt14.4/particle_3:1_alt2.5_hgt14.4.out:DISRUPTION	2.52175	0.97705	24.43079	-1	-1	-1	0.05788	4.98561	7	29	13	8	29	13
particle_3:1_alt2.5_hgt14.4/particle_3:1_alt2.5_hgt14.4.out:DISRUPTION	2.3536	0.9791	8.1377	242.779	209.249	140.7154	0.0492	4.6581	5	32	nan	7	32	nan
particle_3:1_alt2.5_hgt14.4/particle_3:1_alt2.5_hgt14.4.out:DISRUPTION	2.4416	0.98364	6.4061	29.227	223.666	198.2436	0.0399	4.8432	4	49	13	6	49	25
particle_3:1_alt2.5_hgt14.4/particle_3:1_alt2.5_hgt14.4.out:DISRUPTION	2.4845	0.97675	32.461	285.3772	185.9219	162.5405	0.0578	4.9112	6	45	nan	10	57	nan
